id	uri	siglaTipo	codTipo	numero	ano	ementa	ementa_simplificada	apreciacao	e_urgencia	e_projeto_resoluç�
2269941	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269941	REQ	392	159	2021	Requer regime de tramitação de urgência para a apreciação do PL nº 5213/2020, que “Altera o art. 1º da Lei nº 13.960, de 19 de dezembro de 2019, que Institui o Biênio da Primeira Infância do Brasil no período de 2020-2021 para postergar o biênio para o período de 2021 e 2022, na forma em q	requer regime de tramitação de urgência para a apreciação do pl n 5213/2020, que “altera o art. 1 da lei n 13.960, de 19 de dezembro de 2019, que institui o biênio da primeira infância do brasil no período de 2020-2021 para postergar o biênio para o período de 2021 e 2022, na forma em que 	pl n 5213/2020	TRUE	FALSE
2406860	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406860	REQ	392	4069	2023	Requerimento de Urgência ao PL nº 509/2020, que cria a Semana Nacional de Retiros Culturai	requerimento de urgência ao pl n 509/2020, que cria a semana nacional de retiros culturais	pl n 509/2020	TRUE	FALSE
2354862	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2354862	REQ	392	1041	2023	Requer regime de urgência para apreciação do PL nº 507/2023 que “acrescenta o § 4º, ao Art. 1º da Lei n° 12.764, de 27 de dezembro de 2012, para dispor sobre prazo de validade indeterminado do laudo médico pericial que atesta o Transtorno do Espectro Autista e o § 3 º, no Art. 2º da Lei Federal n.º 13.146, de 6 de julho de 2015, para dispor sobre a validade indeterminada para laudo médico pericial que ateste deficiência de caráter permanente não transitória e dá o	requer regime de urgência para apreciação do pl n 507/2023 que “acrescenta o § 4, ao art. 1 da lei n 12.764, de 27 de dezembro de 2012, para dispor sobre prazo de validade indeterminado do laudo médico pericial que atesta o transtorno do espectro autista e o § 3 , no art. 2 da lei federal n. 13.146, de 6 de julho de 2015, para dispor sobre a validade indeterminada para laudo médico pericial que ateste deficiência de caráter permanente não transitória e dá outras p	pl n 507/2023	TRUE	FALSE
2180318	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2180318	REQ	392	8972	2018	Requeremos a Vossa Excelência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL nº  5065/2016, que tipifica atos de terrorismo por motivação ideológica, política, social 	requeremos a vossa excelência, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência para apreciação do pl n 5065/2016, que tipifica atos de terrorismo por motivação ideológica, política, social e	pl n 5065/2016	TRUE	FALSE
606445	https://dadosabertos.camara.leg.br/api/v2/proposicoes/606445	REQ	392	9548	2014	Requer urgência, nos termos do art. 155, do Regimento Interno da Câmara dos Deputados, para apreciação do PL nº 5.964/2013 e apensados, que tratam de normas de segurança p�	requer urgência, nos termos do art. 155, do regimento interno da câmara dos deputados, para apreciação do pl n 5.964/2013 e apensados, que tratam de normas de segurança pú	pl n 5.964/2013	TRUE	FALSE
2231061	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2231061	REQ	392	3076	2019	Requer regime de urgência para apreciação do PL n° 5.919, de 2	requer regime de urgência para apreciação do pl n 5.919, de 20	pl n 5.919, de 2019	TRUE	FALSE
2334682	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2334682	REQ	392	1357	2022	Requer regime de urgência para apreciação do PL nº 5.846, de 2	requer regime de urgência para apreciação do pl n 5.846, de 20	pl n 5.846, de 2016	TRUE	FALSE
2408125	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408125	REQ	392	4138	2023	"Requeremos a V. Exª, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL nº 5.711/2023, do Tribunal de Contas das União, que \Dispõe sobre a atuação do Tribunal de Contas da União como membro do Conselho de Auditores da Organização das N""."""	"requeremos a v. exª, nos termos do artigo 155 do regimento interno da câmara dos deputados, urgência para apreciação do pl n 5.711/2023, do tribunal de contas das união, que \dispõe sobre a atuação do tribunal de contas da união como membro do conselho de auditores da organização das na""."""	pl n 5.711/2023	TRUE	FALSE
2407464	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407464	REQ	392	4104	2023	Requer regime de urgência para apreciação do PL nº 5.533, de 2	requer regime de urgência para apreciação do pl n 5.533, de 20	pl n 5.533, de 2023	TRUE	FALSE
2408759	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408759	REQ	392	4159	2023	"Requeremos a V.Exª, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL nº 5.464/2023, do Sr. Carlos Chiodini, que \Altera a Lei nº 12.409, de 25 de maio de 2011, para dispor sobre as normas que regulam o Seguro Habitacional do Sistema Financeiro da Habitação""."""	"requeremos a v.exª, nos termos do artigo 155 do regimento interno da câmara dos deputados, urgência para apreciação do pl n 5.464/2023, do sr. carlos chiodini, que \altera a lei n 12.409, de 25 de maio de 2011, para dispor sobre as normas que regulam o seguro habitacional do sistema financeiro da habitação -""."""	pl n 5.464/2023	TRUE	FALSE
2270981	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270981	REQ	392	310	2021	Requer regime de urgência para apreciação do PL nº 5.410, de 2	requer regime de urgência para apreciação do pl n 5.410, de 20	pl n 5.410, de 2020	TRUE	FALSE
2258717	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2258717	REQ	392	1953	2020	Requer, nos termos do art. 155 do RICD, urgência para apreciação do PL nº 5.387/2019, que dispõe sobre o mercado de câmbio brasileiro, o capital brasileiro no exterior, o capital estrangeiro no País e a prestação de informações ao Banco Central	requer, nos termos do art. 155 do ricd, urgência para apreciação do pl n 5.387/2019, que dispõe sobre o mercado de câmbio brasileiro, o capital brasileiro no exterior, o capital estrangeiro no país e a prestação de informações ao banco central 	pl n 5.387/2019	TRUE	FALSE
2273887	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273887	REQ	392	459	2021	"Requer urgência para o PL nº 5.306/2020, que altera aLei nº 7.827/1989, que institui os FundosConstitucionais de Financiamento do Norte, doNordeste e do Centro-Oeste, e a Lei nº 10.177/2001,que dispõe sobre as operações com recursos dessesFundos, para incluir as startups nas diretrizes e no rolde beneficiários dos Fundos Constitucionais,conferindo-lhes prioridade no recebimento de linhasde créditos especiais; e dá outras pr"	"requer urgência para o pl n 5.306/2020, que altera a lei n 7.827/1989, que institui os fundos constitucionais de financiamento do norte, do nordeste e do centro-oeste, e a lei n 10.177/2001, que dispõe sobre as operações com recursos desses fundos, para incluir as startups nas diretrizes e no rol de beneficiários dos fundos constitucionais, conferindo-lhes prioridade no recebimento de linhas de créditos especiais; e dá outras provi"	pl n 5.306/2020	TRUE	FALSE
2266356	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2266356	REQ	392	2880	2020	Requer regime de urgência para apreciação do PL nº 5.284, de 2	requer regime de urgência para apreciação do pl n 5.284, de 20	pl n 5.284, de 2020	TRUE	FALSE
1554118	https://dadosabertos.camara.leg.br/api/v2/proposicoes/1554118	REQ	392	2409	2015	"Requer, nos termos do art. 155, do Regimento Interno da Câmara dos Deputados, URGÊNCIA para a tramitação de PL nº 5.230, de 2013, que \acrescenta dispositivos à Lei nº 12.592, de 18 de janeiro de 2.012, para dispor sobre a regulamentação e base de tribut""salão-parceiro"" e do \""profissional-parceiro\""."""	"requer, nos termos do art. 155, do regimento interno da câmara dos deputados, urgência para a tramitação de pl n 5.230, de 2013, que \acrescenta dispositivos à lei n 12.592, de 18 de janeiro de 2.012, para dispor sobre a regulamentação e base de tributa�""salão-parceiro"" e do \""profissional-parceiro\""."""	pl n 5.230, de 2013	TRUE	FALSE
2265563	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265563	REQ	392	2783	2020	Requer regime de urgência para apreciação do PL nº 5.160, de 2	requer regime de urgência para apreciação do pl n 5.160, de 20	pl n 5.160, de 2020	TRUE	FALSE
2160195	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2160195	REQ	392	7610	2017	"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL n° 5.062. de 2016, que \Acrescenta dispositivos à Lei n° 9.472, de 16 de julho de 1997, caracterizando como infração gravíssima a não instalação, por prestadoras de serviços de telefonia celular, de bloqueadores de sinais em áreas de estabeleciment""."""	"com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do pl n 5.062. de 2016, que \acrescenta dispositivos à lei n 9.472, de 16 de julho de 1997, caracterizando como infração gravíssima a não instalação, por prestadoras de serviços de telefonia celular, de bloqueadores de sinais em áreas de estabelecimentos""."""	pl n 5.062	TRUE	FALSE
2375814	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2375814	REQ	392	2391	2023	REQ DE URGÊNCIA AO PL nº 5.057/2016  que Altera a Lei nº 9.394, de 20 de dezembro de 1996 (Lei de Diretrizes e Bases da Educação Nacional), para incluir a possibilidade de matrícula em escola pública, sem apresentação de certidão de n	req de urgência ao pl n 5.057/2016 que altera a lei n 9.394, de 20 de dezembro de 1996 (lei de diretrizes e bases da educação nacional), para incluir a possibilidade de matrícula em escola pública, sem apresentação de certidão de nas	pl n 5.057/2016	TRUE	FALSE
2083427	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2083427	REQ	392	4423	2016	Requer regime de urgência para apreciação do PL nº 5.050, de 2	requer regime de urgência para apreciação do pl n 5.050, de 20	pl n 5.050, de 2016	TRUE	FALSE
2269904	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269904	REQ	392	146	2021	Requer Urgência Urgentíssima para a tramitação do PL n° 4890/2020, e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos De	requer urgência urgentíssima para a tramitação do pl n 4890/2020, e a imediata inclusão na ordem do dia, no plenário da câmara dos dep	pl n 4890/2020	TRUE	FALSE
2265438	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265438	REQ	392	2754	2020	Requer urgência para apreciação do PL nº 4850/	requer urgência para apreciação do pl n 4850/2	pl n 4850/2020	TRUE	FALSE
2415411	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2415411	REQ	392	4403	2023	Requer regime de urgência para apreciação do PL nº 4831 de 2023, que “Altera a Lei nº 9.074, de 7 de julho de 1995 e a Lei nº 10.848, de 15 de março de 2004, e dá outras prov	requer regime de urgência para apreciação do pl n 4831 de 2023, que “altera a lei n 9.074, de 7 de julho de 1995 e a lei n 10.848, de 15 de março de 2004, e dá outras provid�	pl n 4831 de 2023	TRUE	FALSE
1228924	https://dadosabertos.camara.leg.br/api/v2/proposicoes/1228924	REQ	392	1680	2015	Requer regime de urgência para apreciação do PL nº 482/2	requer regime de urgência para apreciação do pl n 482/20	pl n 482/2015	TRUE	FALSE
2271764	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2271764	REQ	392	342	2021	Requer Urgência para a tramitação do PL n° 4675/2020, e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Dep	requer urgência para a tramitação do pl n 4675/2020, e a imediata inclusão na ordem do dia, no plenário da câmara dos depu	pl n 4675/2020	TRUE	FALSE
495025	https://dadosabertos.camara.leg.br/api/v2/proposicoes/495025	REQ	392	822	2011	Requer, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL nº 459, de 2011, de autoria do dep. Jhonatan de Jesus, que Altera a Lei nº 11.977, de 7 de julho de 2009, tendo em vista assegurar percentual mínimo de unidades habitacionais adaptadas ao uso por pessoas com deficiência física, com mobilidade reduzida o	requer, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência para apreciação do pl n 459, de 2011, de autoria do dep. jhonatan de jesus, que altera a lei n 11.977, de 7 de julho de 2009, tendo em vista assegurar percentual mínimo de unidades habitacionais adaptadas ao uso por pessoas com deficiência física, com mobilidade reduzida ou 	pl n 459, de 2011	TRUE	FALSE
2265439	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2265439	REQ	392	2755	2020	Requer urgência para apreciação do PL nº 4478/	requer urgência para apreciação do pl n 4478/2	pl n 4478/2019	TRUE	FALSE
2318711	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318711	REQ	392	429	2022	Requer regime de urgência para apreciação do PL nº 4438 de 2021, que “Altera a Lei nº 10.741, de 1º de outubro de 2003 (Estatuto do Idoso), e a Lei nº 13.146, de 6 de julho de 2015 (Estatuto da Pessoa com Deficiência), para estabelecer medidas protetivas de urgência para idosos e pessoas com deficiência que tenham sofrido violência ou que estejam na iminênc	requer regime de urgência para apreciação do pl n 4438 de 2021, que “altera a lei n 10.741, de 1 de outubro de 2003 (estatuto do idoso), e a lei n 13.146, de 6 de julho de 2015 (estatuto da pessoa com deficiência), para estabelecer medidas protetivas de urgência para idosos e pessoas com deficiência que tenham sofrido violência ou que estejam na iminência d	pl n 4438 de 2021	TRUE	FALSE
482647	https://dadosabertos.camara.leg.br/api/v2/proposicoes/482647	REQ	392	7171	2010	Requer, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL nº 4409, de 2008, que dispõe sobre a criação cargos de Juiz do trabalho e de Varas do Trabalho no Tribunal Regional do Trabalho da 7ª Região, Ceará, define jurisdições e dá outras	requer, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência para apreciação do pl n 4409, de 2008, que dispõe sobre a criação cargos de juiz do trabalho e de varas do trabalho no tribunal regional do trabalho da 7ª região, ceará, define jurisdições e dá outras 	pl n 4409, de 2008	TRUE	FALSE
946603	https://dadosabertos.camara.leg.br/api/v2/proposicoes/946603	REQ	392	512	2015	Requer urgência, nos termos do Art. 155, do Regimento Interno da Câmara dos Deputados, para apreciação do PL nº 4372/2012, que cria o Instituto Nacional de Supervisão e Avaliação da Educação Superior - INSAES e dá outras p	requer urgência, nos termos do art. 155, do regimento interno da câmara dos deputados, para apreciação do pl n 4372/2012, que cria o instituto nacional de supervisão e avaliação da educação superior - insaes e dá outras pr	pl n 4372/2012	TRUE	FALSE
555993	https://dadosabertos.camara.leg.br/api/v2/proposicoes/555993	REQ	392	6135	2012	"Requer urgência para apreciação do PL nº 4367, de 2012, que \Dispõe sobre a criação de cargos de Defensor Público ""."""	"requer urgência para apreciação do pl n 4367, de 2012, que \dispõe sobre a criação de cargos de defensor público f""."""	pl n 4367, de 2012	TRUE	FALSE
2263846	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263846	REQ	392	2527	2020	Requeremos a Vossa Excelência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, URGÊNCIA para apreciação do PL nº 4363 de 2001, que Estabelece normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios, e dá outr	requeremos a vossa excelência, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência para apreciação do pl n 4363 de 2001, que estabelece normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e corpos de bombeiros militares dos estados, do distrito federal e dos territórios, e dá outra	pl n 4363 de 2001	TRUE	FALSE
2184328	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2184328	REQ	392	9198	2018	Requer a Urgência para o PL nº 414, de 2015, que altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Pe	requer a urgência para o pl n 414, de 2015, que altera o decreto-lei n 2.848, de 7 de dezembro de 1940 - código pena	pl n 414, de 2015	TRUE	FALSE
2408001	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408001	REQ	392	4131	2023	"Requeremos urgência na apreciação do PL nº 4133/2023, que “Dispõe sobre diretrizes para a formulação da política industrial, tecnológica e de comércio exterior """	"requeremos urgência na apreciação do pl n 4133/2023, que “dispõe sobre diretrizes para a formulação da política industrial, tecnológica e de comércio exterior b"""	pl n 4133/2023	TRUE	FALSE
2383595	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383595	REQ	392	2815	2023	Requer regime de urgência para apreciação do PL nº 4035/2	requer regime de urgência para apreciação do pl n 4035/20	pl n 4035/2023	TRUE	FALSE
2287055	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2287055	REQ	392	1305	2021	Requeremos urgência na apreciação do PL nº 4012, de 2020, do Dep. Danilo Cabral e outros, que altera a Lei nº 8742, de 07 de dezembro de 1993, que dispõe sobre a organização da Assistência Social e dá outras providências, para incluir competências originárias do Conselho Nacional de Assist	requeremos urgência na apreciação do pl n 4012, de 2020, do dep. danilo cabral e outros, que altera a lei n 8742, de 07 de dezembro de 1993, que dispõe sobre a organização da assistência social e dá outras providências, para incluir competências originárias do conselho nacional de assistê	pl n 4012, de 2020	TRUE	FALSE
2028616	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2028616	REQ	392	3440	2015	Requer a Urgência para o PL nº 4.923 de 2013, que dispõe sobre as obrigações que devem ser observadas por proprietários, administradores e responsáveis por boates, casas de shows, bares, restaurantes e estabelecimentos congêneres, que funcionem em locais fechados, estabelecendo maior rigor para a liberação de seus alvarás de fun	requer a urgência para o pl n 4.923 de 2013, que dispõe sobre as obrigações que devem ser observadas por proprietários, administradores e responsáveis por boates, casas de shows, bares, restaurantes e estabelecimentos congêneres, que funcionem em locais fechados, estabelecendo maior rigor para a liberação de seus alvarás de func	pl n 4.923 de 2013	TRUE	FALSE
567080	https://dadosabertos.camara.leg.br/api/v2/proposicoes/567080	REQ	392	6967	2013	Requeremos a Vossa Excelência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL nº 4.904, d	requeremos a vossa excelência, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência para apreciação do pl n 4.904, de	pl n 4.904, de 2012	TRUE	FALSE
2220984	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2220984	REQ	392	2456	2019	Requeremos a Vossa Excelência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL n° 4.703/2019, que institui o Dia Nacional da Antártica, a ser comemorado, anualmente, no dia 1º (primeiro) de d	requeremos a vossa excelência, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência para apreciação do pl n 4.703/2019, que institui o dia nacional da antártica, a ser comemorado, anualmente, no dia 1 (primeiro) de dez	pl n 4.703/2019	TRUE	FALSE
2407506	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2407506	REQ	392	4110	2023	Requer regime de urgência para apreciação do PL nº 4.603, de 2	requer regime de urgência para apreciação do pl n 4.603, de 20	pl n 4.603, de 2023	TRUE	FALSE
2028593	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2028593	REQ	392	3438	2015	"Requer urgência na apreciação do PL nº 4.589, de 2001, que \Dispõe sobre os limites e a demarcação do Parque Nacional de São Joaquim, no Estado de Santa Catarina, e estabelece outras provi""."""	"requer urgência na apreciação do pl n 4.589, de 2001, que \dispõe sobre os limites e a demarcação do parque nacional de são joaquim, no estado de santa catarina, e estabelece outras provid""."""	pl n 4.589, de 2001	TRUE	FALSE
495921	https://dadosabertos.camara.leg.br/api/v2/proposicoes/495921	REQ	392	937	2011	"Requer, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL nº 4.567, de 2008, que \Altera a Organização Judiciária do Distrito Federal e dos Territórios, estabelecida pela Lei nº 11.697, de 13 de junho"""""	"requer, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência para apreciação do pl n 4.567, de 2008, que \altera a organização judiciária do distrito federal e dos territórios, estabelecida pela lei n 11.697, de 13 de junho d"""""	pl n 4.567, de 2008	TRUE	FALSE
2312673	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2312673	REQ	392	2837	2021	Requer regime de urgência para apreciação do PL nº 4.444, de 2	requer regime de urgência para apreciação do pl n 4.444, de 20	pl n 4.444, de 2021	TRUE	FALSE
2124705	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2124705	REQ	392	6013	2017	Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL nº 4.411/2	com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do pl n 4.411/20	pl n 4.411/2016	TRUE	FALSE
2078893	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078893	REQ	392	4099	2016	Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL nº 4.409	com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do pl n 4.409/	pl n 4.409/16	TRUE	FALSE
2315172	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2315172	REQ	392	161	2022	Requer regime de urgência paraapreciação do PL nº 4.392, de 2	requer regime de urgência para apreciação do pl n 4.392, de 20	pl n 4.392, de 2021	TRUE	FALSE
558240	https://dadosabertos.camara.leg.br/api/v2/proposicoes/558240	REQ	392	6243	2012	Requeiro, nos termos do art. 155 do RICD, urgência para apreciação do PL nº 4.363, de 2	requeiro, nos termos do art. 155 do ricd, urgência para apreciação do pl n 4.363, de 20	pl n 4.363, de 2012	TRUE	FALSE
558241	https://dadosabertos.camara.leg.br/api/v2/proposicoes/558241	REQ	392	6244	2012	Requeiro a Vossa Excelência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL nº 4.362, de	requeiro a vossa excelência, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência para apreciação do pl n 4.362, de 	pl n 4.362, de 2012	TRUE	FALSE
2078891	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078891	REQ	392	4098	2016	Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL nº 4.330	com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do pl n 4.330/	pl n 4.330/16	TRUE	FALSE
2078890	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2078890	REQ	392	4097	2016	Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL nº 4.325	com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do pl n 4.325/	pl n 4.325/16	TRUE	FALSE
2083181	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2083181	REQ	392	4414	2016	Requer regime de urgência para a apreciação do PL nº  4.255/2	requer regime de urgência para a apreciação do pl n 4.255/20	pl n 4.255/2015	TRUE	FALSE
2083180	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2083180	REQ	392	4413	2016	Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL nº 4.251/2	com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do pl n 4.251/20	pl n 4.251/2015	TRUE	FALSE
2083179	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2083179	REQ	392	4412	2016	Requer regime de urgência para a apreciação do PL nº  4.250/2	requer regime de urgência para a apreciação do pl n 4.250/20	pl n 4.250/2015	TRUE	FALSE
2375376	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2375376	REQ	392	2345	2023	Requer a urgência, nos termos do art. 155, do Regimento Interno da Câmara dos Deputados, para apreciação do PL nº 4.224/	requer a urgência, nos termos do art. 155, do regimento interno da câmara dos deputados, para apreciação do pl n 4.224/2	pl n 4.224/2021	TRUE	FALSE
541512	https://dadosabertos.camara.leg.br/api/v2/proposicoes/541512	REQ	392	4963	2012	"Requer nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL nº 4.148, de 2008, que \altera e acresce dispositivos à Lei nº 11.105, de 24 de março de 2005 (estabelece que os rótulos dos alimentos destinados ao consumo humano informem ao consumidor a natureza transgênica do a"""""	"requer nos termos do art. 155 do regimento interno da câmara dos deputados, urgência para apreciação do pl n 4.148, de 2008, que \altera e acresce dispositivos à lei n 11.105, de 24 de março de 2005 (estabelece que os rótulos dos alimentos destinados ao consumo humano informem ao consumidor a natureza transgênica do ali"""""	pl n 4.148, de 2008	TRUE	FALSE
2077250	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2077250	REQ	392	3937	2016	"Requeremos, nos termos do artigo 155, do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL nº 4.038/2008, que \dispõe sobre o crime de genocídio, define os crimes contra a humanidade, os crimes de guerra e os crimes contra a administração da justiça do Tribunal Penal Internacional, institui normas processuais específicas, dispõe sobre a cooperação com o Tribunal Penal Internacional, e dá outra""."""	"requeremos, nos termos do artigo 155, do regimento interno da câmara dos deputados, urgência para apreciação do pl n 4.038/2008, que \dispõe sobre o crime de genocídio, define os crimes contra a humanidade, os crimes de guerra e os crimes contra a administração da justiça do tribunal penal internacional, institui normas processuais específicas, dispõe sobre a cooperação com o tribunal penal internacional, e dá outras""."""	pl n 4.038/2008	TRUE	FALSE
2385054	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2385054	REQ	392	2864	2023	Requer regime de urgência para apreciação do PL nº 3989/2023, que “Institui o Programa Nacional de Políticas de Prevenção, Proteção e Apoio ao Profissional da Educação Vítima 	requer regime de urgência para apreciação do pl n 3989/2023, que “institui o programa nacional de políticas de prevenção, proteção e apoio ao profissional da educação vítima d	pl n 3989/2023	TRUE	FALSE
2259340	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259340	REQ	392	2043	2020	Requer regime de urgência para apreciação do PL nº 3932, de 2	requer regime de urgência para apreciação do pl n 3932, de 20	pl n 3932, de 2020	TRUE	FALSE
2160192	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2160192	REQ	392	7608	2017	"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL n° 388, de 2015, que \Revoga os artigos art. 122, 123, 124 e 125,da Lei n° 7.210, de 11 de junho de 1984 - Lei de Execução"". (Extingue a saída temporária de presos"""	"com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do pl n 388, de 2015, que \revoga os artigos art. 122, 123, 124 e 125,da lei n 7.210, de 11 de junho de 1984 - lei de execução p"". (extingue a saída temporária de presos"""	pl n 388, de 2015	TRUE	FALSE
2376492	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376492	REQ	392	2422	2023	Requer regime de urgência para apreciação do PL nº 3777/2023, que Dispõe sobre Indenização às Vítimas de Crimes Contra a Liberdad	requer regime de urgência para apreciação do pl n 3777/2023, que dispõe sobre indenização às vítimas de crimes contra a liberdade	pl n 3777/2023	TRUE	FALSE
2308028	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2308028	REQ	392	2437	2021	Requeremos a Vossa Excelência, nos termos do art. 155 do Regimento Interno daCâmara dos Deputados, URGÊNCIA para apreciação do PL nº 3754/2021, queestabelece a Lei das Ferr	requeremos a vossa excelência, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência para apreciação do pl n 3754/2021, que estabelece a lei das ferro	pl n 3754/2021	TRUE	FALSE
544852	https://dadosabertos.camara.leg.br/api/v2/proposicoes/544852	REQ	392	5295	2012	Requeremos nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para a tramitação do PL Nº 3754/2012, de autoria do Senado Federal- Senadora Lucia Vânia-PSDB/GO, que altera os arts. 132, 134,135, a 139 da lei nº 8069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para dispor sobre os conselheiros tu	requeremos nos termos do art. 155 do regimento interno da câmara dos deputados, urgência para a tramitação do pl n 3754/2012, de autoria do senado federal- senadora lucia vânia-psdb/go, que altera os arts. 132, 134,135, a 139 da lei n 8069, de 13 de julho de 1990 (estatuto da criança e do adolescente), para dispor sobre os conselheiros tute	pl n 3754/2012	TRUE	FALSE
2403024	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2403024	REQ	392	3911	2023	Requer regime de urgência para apreciação do PL nº 3753, de 2	requer regime de urgência para apreciação do pl n 3753, de 20	pl n 3753, de 2023	TRUE	FALSE
